reviewId,content,score
03b0dbbd-80b6-4d07-aa79-5d76637e9e01,I love this game,5
5566c13e-9e89-4baf-8494-6779ee07d191,divine,5
df4e1d99-2b07-4ee0-9ff4-83818babaa22,"Should have more than 5 lives to start and more moves and more prizes to win?l!!??!??,.,... hate it when it shuts off in the middle of a game, do something about it please as this is really annoying 😒 .....!,!!!!!?..",3
405c4061-0d2e-4f46-974b-b9728c7ffcbd,An exceptionally engaging fun-filled game,5
a552917b-1cf5-4e21-a897-c54b8023ca34,fun game to pass the time,5
113b2756-8983-4761-8959-9af4254a684e,like it,4
93855da3-5512-4b5f-a80e-566577a5161d,"I can't get enough of this game, lol. im so caught up in this candy crush game. I love it 😍 💓",5
1ae43afc-a5c0-4d78-ad4a-6c02a8c00cbc,good,3
0a981ffc-0fe3-4c21-80e1-e325e09a037b,good,5
bce6ef22-c6a9-4105-b156-e20842dcf7e4,wow good game,5
cc1ecfa4-7cf0-4a39-a1ad-d0c33e802e53,njce,3
c6fceb0c-5e21-4730-a213-d18322e20480,fantastic,5
44e57cab-c0c3-4e07-a9e1-918b060e90d6,"give me Love You fun. It takes all.my time.That's how much fun it is. Thank You """" """"",5
89e45402-f396-41ac-b702-0795db893d80,lovely must interning games,5
56edeb27-60e8-4abe-9423-ffde0d81286b,What a good and addictive game! Sugar Rush!!!,5
f2d19100-ba39-4c0d-bb05-c961a9005d19,good' game,5
b738a821-da4f-4f03-83a6-d7017e2ba1d0,it's really amazing and very interesting game to play,4
7807122e-742c-4837-8940-86ffce4cdc04,been past level and it's very challenging.,5
bb42ddf0-20ba-4b0e-a22f-f1882e46cb93,it's very nice,5
69cd9a7d-4c15-4a15-a62a-0f7688c00de1,It's good!,5
204f595a-36ff-453d-9239-cbf52928fd51,fun,5
35a3858a-fd26-43d5-a978-7510afc22c82,So good Game,5
237532ae-6a60-490b-8456-982e07aade57,wonderful.. a good pass time,5
f8fe4c09-5fd3-4c50-8430-959d68a08931,The game very enjoyable and the level are very easy It's appetizing also,5
2f68b198-64ac-4e76-9932-82e42471d824,goooooooood,4
a7175fed-1d2e-47ff-8d30-37d4bc3a8863,very good for students,5
8ec0e980-cebd-4340-b7f3-2d5128f58c98,interesting.i'm enjoying it,5
1b3b75f9-a39e-4837-b925-ab974a0a1bae,it's fun,5
368aef48-431a-47f1-b961-2f0f5508c2c3,"still one star. I dare you to find a game with more pop ups! I immediately close it and play something else if there's more than 2. took away a star until that Kardashian is gone. 2 weeks in a row almost everyday I kept losing boosters. They blamed everything but them themselves. They blamed my phone, they blamed the update of the game and phone. They say everything is saved to the phone and not the game. How does that even make sense? I play on 2 different phones and a tablet.",1
cd81c0b0-2df0-4cda-bc5d-8928b61eb3eb,very good.,5
b7d206b2-18ae-4094-a6dc-9b1e04c73ada,good game,5
777b49c0-0185-4943-8ac6-ee3599697810,"Weird music. Came back after some time, now the sound and music is not the same. Not fun, just distracting and generic",2
7c008f31-fcb3-4303-9ec9-e4c917121d4c,I'm enjoying this more than I did all the way back then!,5
855c7b39-f785-4272-b955-126b6235522b,very happy playing this game,5
431f8eb4-39e3-4d9b-9a82-215334724c75,good,5
d697d586-55bf-4b2e-b4f8-1f8f9a9cdfb4,fun game,5
dd6f8a98-6f1f-4fdc-a40e-218507c3a39b,lots of fun,5
0f72167a-2b70-4d78-9ad1-be50d4f9ba8b,fun,5
7f160960-d42d-4caa-9ea3-50faf7fd78de,very happy so satisfying nkakakawala.ngs tress ankakakalobang dmu namamalayan oras mu sa pag lalaro nito bukod duon bawat paimlya nio nagalalro nito nakakatuwa na pataasan kau ng level at score 😂😂😂😂😂😂,5
866443c0-1139-4875-ac0f-2bd27b923478,great cool fillings,5
09ba4bab-47ea-4e8d-a27a-d899c3e370fb,very very beautiful ❤️❤️❤️ 👌👌,5
66a8374b-42a7-49b4-ba73-cfedba1e2098,mind refreshner,5
e1dc94b6-1a87-40a1-8d65-a763f4cb9b98,ok,4
7b15ab9b-c63d-472d-be37-a02ce68f65d8,good,4
47e896b7-f8cc-46f9-964f-bc1b99c8876e,great game,5
f91e81ba-eea9-4229-9c9a-3642fad983d2,it's a good thing you have to definitely concentrate.,5
0b83cbc3-42eb-463f-a649-e1644a9eabd7,good,5
019b01a2-dd0e-4fe8-8f69-2714be295728,The way I enjoy this game 🎮 it's like I don't have other apps in the phone,1
54ab1371-81e1-4114-8e6c-e9e0fd2eefdd,Not enough prizes and cheats you out of levels won,2
1efe6b8d-0d72-415d-996c-deeba25459c1,Fun to play,5
64087e34-25e5-4889-b7b6-bcc419ece118,Mind relaxing game this is like adventure ☺️,5
c66542d7-055a-4b2d-9ef0-a8d63c63bc46,yes it is frustrating but it's so calming once you get into it definitely recommended download Candy crush today at the app store it is one of the only games that you can just sit down and calm down I mean you doen't make you want to want to just sit there and like talk while you're playing it just want you to sit there and be still and calm dow,5
022161a4-9174-4b0f-98b1-5b344936ee94,having more fun😊,5
09450c8e-2802-407f-afb5-de9385ec0962,Awesome 👌,5
b658264e-62ed-4095-a0d9-434bf2f0beb4,"I think it's high time you monetise this game for us your die hard fans who spend most of our day on this app please think about it, once monetise it's going to boost the community and also the members of the game and will be downloaded by millions of people. it's an interesting game though so please put it into consideration. thank you.",5
9a70e1d6-1432-4d50-a8a4-b206026611f6,super fun,5
6f09774a-f8db-4860-9a9d-d3165fbf3f57,fun not boring,5
137bb31b-f8ce-46c7-bd15-3c5a0fed27a5,so so harder than before,3
4956cb3d-5682-4301-a405-df6e12d06a7c,Where are the free Lollipop hemmers when you get stuck on level?,5
1115f502-4697-4230-9646-e83e7448c946,fun love it,5
6894e2a8-3b9e-4cb9-ab5d-01c9be27583a,"keeps me occupied when I'm bored, great game",5
763f68c4-e7b1-45d4-b14c-72e146697f36,yes that is good,5
9ae41d6f-aad3-4285-90fc-8b77a8103644,Good experience play and fun,5
c1cb53bf-30e5-4dac-bce8-d4fd8fd7ee6d,fun,5
8dbe4e20-787a-47ef-a18e-08cdf61574aa,"unistalling. Can't stand when they control the moves you make, with an option to buy with your money gold for a better chance in passing a level. Goodbye 👋 have a nice day with that stunt. 😀",1
54c43ac8-835c-438d-a1be-e5edccb644a2,great game,5
05ccd83d-c4c9-4c62-b6a2-824c92fde46c,"been playing for 12 years. It is very easy to loose interest in playing when the ""events"" (i.e. the mixtape one happening now) arrive. It becomes boring and uninteresting to play same level hundreds time without speding dollars. I always quit playing it when these events exhaust all my gold bars which takes me months to earn and leaves me in a limbo.",4
27fa83ff-8487-48d7-adf1-4ce43c5aef15,Addictive game an absolute classic,5
6e8e61c1-b122-429c-a03c-aca14893f5d6,this has turned into my favorite past time a good exciting game,5
89c6f53d-5a8a-4ff6-8d40-ee239c014168,phenomenal,5
abec9542-67c5-487f-936e-c4f43e450ecc,it was awesome 👍,5
d32aeae7-ad8a-4a38-b98a-a128a98ae186,one of the best game out there,5
1c9f4cff-9f49-4f14-888f-e302d739e9eb,stress free,5
375e3b68-d12d-4fb1-bc4f-6db7c82df2fb,it keeps my mind sharp,5
376fa58a-d084-4c10-8f94-cbb13340ed5c,a great game anyone can play and fall in love with,5
e6f6dcda-3fc7-4959-b9c6-cf26b5b9792b,nice game,4
67aed061-c459-4653-80c1-0a8ae4f3f4c3,fun game to pass the time it's time wish they make a new game that would be nice,5
3bb94560-4ca4-405d-850d-95bde72fa4e2,I really love this game,5
bfebf4f1-ac51-4321-b315-937789f5300d,"It's a dun game, but it has micro-purchases all over. If you're patient, you can beat the levels without too many power ups.",4
5b89603b-c9c5-417e-bbfe-632de385848d,Super fun game love it and Candy Crush soda also:*),5
c9f63d8a-b40c-49c0-8c23-16f5305c4f49,fin,5
14697ec5-254d-4b9c-8a3c-7031a283eef5,very enjoyable easy to play and you don't need to spend any money ( so far) which is grate,5
a51402e1-2ac7-4851-9133-ed281f63248f,👌,5
f92b4dec-f65e-4db9-aca6-8a44e241ebd3,I like it so much,5
c75bad14-6729-4ab3-ba1d-cf1daa75895f,good 👍,5
d96ca1e0-eb11-4ed2-a8a2-fc813220faa0,Sweet,5
388bde2d-f189-4bf1-8936-6b31a65bf41e,I love candy crush,5
104604a1-edd8-4e3e-a102-f37cee187657,great game me,5
f8da342f-36a3-4372-934c-86f29ce71afe,good,4
4ffdaa9c-26ca-4f2c-891f-d92ee5640128,awesome game to pass time,5
ee024369-d18f-4e46-af4a-380407538b78,GREAAAT!!!!,5
f6055c26-bb6a-4daa-b73f-3358367a460c,Great game,5
d779785c-4ba3-4a65-8a6b-bdba5113137d,"Great game helped me through boredom in this virus lockdown. Ive reached level 1442 without a purchase. Still playing even now 😃. 9-1-25 Still playing 💃 22-1-25 still playing 👍 5-2-25 still playing 💃 3-3-25 still playing 💃 14-3-25 still playing 💃24-4-25 Still playing 💃🏼1-5-25 💃 The ad for TEMU is infuriating. Most times I hit the X at the end for the reward, I'm taken straight to the TEMU web site 😠. DECEMBER NOW & STILL PLAYING",5
543f7098-46ba-4a32-b790-094c51dcb01b,ok,5
3a502330-ec4f-4604-b57f-ea1189c032a1,I like this game but I'd like you to add a feature were you type a level number and you go there so you can add friends in a higher or lower level for example my grandma is on 18thousand and something I want to add her to donate me lives but it will take forever to scroll to eighteen thousand but other than that and some levels aren't possible without power ups your game is perfect,5
504d76e8-f3d7-4db4-8926-832bd6894b38,addictive,5
988fdb09-1b25-4f1e-b1b7-3b46f8f7c7d6,Good game.,5
8cf6019f-b410-41a6-8ed8-ae8f0385a298,Enjoy this app so much❤️,4
ed699c5b-bf29-4d03-8f08-4f37ca13f599,good to play,5
86e6dad3-2953-4dd8-80e9-33aefc93010f,superb 😘,5
fb434225-12cb-471f-8a38-843c70c314a8,it's the best game but it glitched and i couldn't get past level 1200(because the game glitched) otherwise it is the best game,4
2154ff45-e1ed-4492-8871-a507b4627721,good game,5
aee2fa14-682b-4ff8-9058-b67f22f7564c,awesome,5
465bc75f-2518-418f-a04f-f962964fd6b2,super game,4
90293c7e-d838-4734-ab70-211de1887a15,super,5
e833c57b-d4a6-4b49-9773-a5eedb572270,nice bhai,3
6c0c8227-4566-4720-9c15-e3f59c8edb65,good,5
41006f01-bf86-4347-9213-e3d2930f44e8,super exciting additional powers for playing,5
984a28ce-1f24-4e11-bf6f-e3873fa63396,wonderful,5
20b7f8d9-b6e9-4796-8088-2e24b13ba2d6,excellent,5
d9e9d434-1a75-4da1-b2fa-208cba6c57eb,good game,5
86d9a9e5-4b86-4901-ba3f-c0ce95fbec5f,good,5
479b62b7-3c56-4619-a2e9-40ee8ace56ee,It's an Awesome App! I Love it and would NEVER UNINSTALL IT!,5
86110192-1e79-4aa3-917e-653367b92cd1,good 😊,5
756df1af-fcb6-4637-b0be-1b1ec1583d37,Why I'm I not getting the sweet cinema and candy royale???..please look into,2
f81caffd-7d1f-4e48-a4f4-a7ee43c29ad2,stop taking my multi candles with your stupid candles bombs,1
b56d39bc-96c3-4549-b75b-2a5d6f0e6f1d,nice,4
c6fb31bc-0aef-4607-bc65-c11ce8196a58,Fullfun is here,5
486f8c29-54eb-46de-a65a-591939e3233c,good game,5
86cbf6e2-00a0-49ed-a8d5-c17983331d31,top shelf greatness for me 😇😬💗🏠💯😁,5
6d5ae2a7-c390-4a1d-bc6d-9aa02587de59,fantastic 😊,5
616fff14-9c33-4a4c-a09e-6ffa3d4d2b2f,interesting game with mind relaxing,4
73253dc6-4d6d-4ba2-97c9-68fa512eda99,wonderful,5
08107b8a-bf5a-4b83-b191-971582fc7e2f,👌,5
7b79256d-57b8-4501-a1ed-9718074fe6a1,its a so good,5
90adcb90-0a24-4d12-9bd0-392bac92b3da,Very entertaining and occupying,5
cc99b7bd-0444-4840-8e61-d30cd27eeeee,this is best game,5
204d5059-447c-4360-a581-c58d3e24b75e,i cant it am addicted to this game 5 stars please,5
a165f491-c297-4315-845e-96c3bbf82da2,good,5
fc4aa4c0-d66b-4d2f-bcbf-05efc07c3e6c,انصحكم بالتحميل,5
4b81c824-7041-4d6f-86f9-0e6b767d81af,nice,5
967e88b7-b611-4d46-8a61-3496feecb3bb,challenges,4
9c4c0870-c455-49c6-beb9-afabe68f0fc4,best game ever if you're a very chill person,5
5d8390f6-a866-4689-bf76-36daeec0aaf3,good,5
9ce8443b-7971-4a96-bf3a-92a74d1c1518,helps one to chikl and meditate,4
b7e54676-f94c-452a-bb6e-636665c9a134,best 🫶,4
c5dab3b4-cdff-49ea-a28f-49f7a464bace,"Fun fun fun, still Greatness. Still fun yes of fun.still fun. My favorite pass time. 11-11-23. Love the levels. What a game, very a ddictive! 2024 still playing still fun.ok. what a trip, still playing.always Nicer and faster.still playing July 24. Aug 24 fun fun fun best ever. 9/11/24 the ads are ridiculous .2025. too many adds. 7/25 still fun still too many ads. 9/23/25 Still fun. 12/03/25 hate the ads love the game.",5
a6a4c7a0-5638-4e29-bd02-727d02074b9b,good,5
ffeb9cac-093c-4e32-90d4-a6387f551800,Games amazing 10/10.,5
7d2ea785-4562-45d6-a632-0c9398e21ffe,So much fun n easy to play Very entertaining. Best game I've played,5
30ceb786-f479-49b6-b3ab-54b2561c076a,nice app,5
dcd58779-7084-4e30-8d33-3bdd035990d8,love candycrush,5
628c516d-da74-42e8-85a1-a647ac7e2667,It's my favourite game.,1
66bc0501-dd00-487f-8731-1ef204f36e45,love it,5
fb62c3a2-a39c-4ab8-b008-2079c05ec0d5,outstanding but app is in setting,5
11af1508-3e70-4f68-8cba-88c915b6edc9,joyful game,5
f7969407-097b-4957-8d5b-4cea2d74382a,I love this game 😻,5
2b14b3a1-4e13-4dc1-a1a4-2b11310f16d0,nais,5
fa00521e-6858-4b4e-b884-4c13c8a15b8b,the most best game I played,5
eca2152f-874b-4c1b-993c-da0f24dc7394,most beautiful game,5
aacc6f59-6255-4236-9946-1ac7ebd616de,best that I played ever,5
4b9b4fc7-efe2-4387-bfc8-ffb4cfab3af2,nice game,5
dc06cedd-b65b-4fc9-a591-0c3cfe3df416,Great fun on a dull boring wet day!,5
3a32f790-3012-4390-90a1-a6112b01f327,Best,5
0c3d5f10-8621-4e65-9f26-88961a6201a0,good,5
192450cd-e939-456b-8a1e-43268e671c65,really nice,4
c7689d4f-613f-4c95-9ac8-de05bee9cc4b,Good,4
8ff5c7cd-e2ad-4cf0-ae2b-15547543410b,good for relaxing,4
d81c1d5c-9686-49a5-8fd2-ed6b7a0fcea4,nice game,4
fab34aed-5700-46ae-951d-56b283dce08e,super 👌,5
8e64da57-0724-470a-925a-64602bd7915a,I like this game. I'm playing this game almost one month . It's fun to play .,5
0ef97a78-b444-406a-82fd-2a08187024e7,I'm playing a game's and my score is stuck how many games i play for prizes palooza and it's a final round and it's going to end in not more than 22 hours,2
496919e8-1134-4978-9686-1addb3b1780b,I'm having fun,5
72461106-8352-410b-8747-ee44aaaf4c0c,super geme,5
c8689465-a620-4e45-8801-c4b1a392047d,good nice,5
a4e32601-a6c7-4597-9b3d-286575fe715d,yis galing,5
b9c34115-343b-409b-ba21-e5bdddde4d3a,fine,5
116710e8-66b9-4e46-bb30-51ec15256ef2,fun to play,5
75402cd8-e67e-4665-9d90-f4b03dcf0a9a,this is very good and very beautiful game,5
91c1d8d1-4334-44eb-af9d-1b9bc9fa3899,good,5
8116cfd9-de51-4aaa-8273-43cc45191fa2,Great game,5
8d63f63d-8f0a-42ee-8221-a221c5ead24c,nice game,5
415601b8-9980-4f65-9a6e-62277b957d29,best experience,5
bbc25d14-5122-46ba-a92b-b7a7ae927f93,ok,1
b2fefc86-27c8-49c6-ae57-bce084524113,nice,5
d1c84c0d-f109-41af-a4e5-c63f8ba5a660,best,5
fac387ee-30e5-4450-94c3-4e81a7b634ce,Relaxing game 😊,4
c7699f32-f7f5-440a-b83f-cc51309f83de,ok good,5
37f097be-0e7c-4f3a-b18b-f0528dff591c,good,5
b8d60c75-77b5-4b99-84df-3fcea42cafb4,always love candy crush,5
c2acd64a-9f4d-4f88-bb89-b2cc58d8f76c,for those in need of a visual distraction orher words amazing.,5
606d1ec0-b6bd-4741-90ec-cd98dc2116f4,nonstop action from the start thru stop!!!,5
bdc6daf7-83bb-4861-bd1c-0d2d2fbd4789,nice,5
0b2301fd-14cf-44ff-8a2a-983a6cff0860,this is possibly the game you make points with up I played it for our and I didn't get no extra points,5
c98e1877-0031-481b-b0f1-030ab642c9f3,My favorite game I'm doing this to relieve my loneliness. It's good.,5
df8296aa-9343-4d47-90ad-542ea29120ea,I am playing event prize palooza. my orange candy are not adding in event. they are stuck on 459k. I am loosing because of it,1
d31d29e9-1d76-42b1-af89-1b3ba1285643,im having trouble passing level 8061,5
b444510b-b5ea-4555-afa2-d0cb7a380e5a,having a good time with the games keep up the good work,5
1821d9ac-60f0-4f1a-a819-85e00b6d068f,"color full , make you tension freee",5
e00f9995-7233-4bd3-a9fa-922e5ad4dc58,"I am being cheated on with the payment. I paid P60. oo through Gcash and it was deducted to my fund, but the Golden bars didn't add up after some glitches and technical issues.",5
3859afb9-b260-40ae-b293-c12a6ce664d3,super 😍,5
95e7a986-fd4f-46ef-a1b2-aa23a3da3a40,Good,4
450f32bb-73e2-4301-a2eb-59ea2b8bd22c,Google play purchase not received. Impossible to chase up. Disappointed.,1
730c180f-359c-42c9-9a30-2efb79e7e44b,Amazing!,5
1636077b-803d-40f4-86b1-c3951fbb75f7,Very nice 👍👍,5
f1131bfa-ed84-4b35-8bcf-ea89c30649a3,nice,5
d22e8192-b0c0-4c9c-bda8-b7c963990ac0,not interested,1
a8ea278f-d864-4f37-ba3b-7348befc178d,nice game,5
3940a72d-1e97-40ad-88e3-244ab17d9cc6,it's fun 😊,3
0e094c89-bd01-44ff-a634-d9580c4387c4,nice app,5
81231365-4f7b-484c-a296-5a263c5922a3,so fun,5
a49d5286-a930-420c-8055-7bd1d1574700,👍👍👍❤️❤️,4
48ab80d9-722f-4bcd-ac23-58a771d0be66,best game ever,5
e8b9fb3c-5837-4bad-8782-ede7b1ae150c,It is a very addictive fun game. I really appreciate,5
ffe00dbd-71ef-4db1-bc1b-e8525b3f6d96,good,5
ee1b3905-de6e-4084-96c3-f2e3a4afa4c3,Good 👍,5
612ee43f-184a-408b-8047-5513ecd33a45,good,5
e490bbee-b1a1-4b44-b5ca-6bfc472f2313,"Candy Crush is an addictive and fun puzzle game that never gets old! The colorful graphics, smooth gameplay, and creative levels keep me entertained for hours. I love the variety of challenges and the satisfaction of completing tough stages. The frequent updates with new levels make it even better, and the boosters are a lifesaver when things get tricky. It’s perfect for relaxing or passing time—highly recommended for anyone who enjoys casual games!",5
60e2a7b5-b784-4c39-9639-c469e5ade45b,I really enjoy !!! Wish I could make real cash🥳👪 It's mind building by trusting my choices of stagites and challenges.🔑🧠👀,5
6984909e-5c5c-463b-8a3e-716eb7a707e3,Best game,4
593679ad-e005-4248-b7d8-5bb94ae6b676,Hi super game is great,5
9e07e005-c839-460d-811a-554ad041bbf5,have to spend $$$ to pass levels.,3
09669968-62d7-4342-ae32-1fa1ac87d76c,it's good 👍,5
73410349-b05e-4be5-8836-6a4cef30fed6,great graphics game oldie do,5
77cefe5b-15df-46bc-a2de-df57dbdf8e23,best games for mind set,5
8b9bd3a8-6c68-411d-8ecd-9644bdff5f83,Background music is awesome I love it,5
790e8606-9d72-437d-9ea6-c27459823f03,very bad baler app,5
fa027dde-5bed-44f4-b0c8-acc9f915ef7a,I really enjoy playing Candy Crush. It's very addictive but at the same time it's very aggravating when you get stuck on a level and don't have the money to buy what you need to finish a super hard level. Started another account just to enjoy it all again.,5
2cfcd399-0fe0-4f96-846b-ffdfbf452fe7,oosam 🥵 app fantastic entertainment game,5
dd2e7309-731c-4e86-8bf5-ec6ca330e89f,love this game,5
1a892f33-ccc9-4ee1-ba68-2129b912d3e6,Super fun we spend money all the time to buy some treats but we can't earn money. Unfair!,1
170e90b7-5659-4145-b205-d020a5c2c748,Do not spend money on this game if you like the extras from watching ads They will get rid of all the ads.,3
e6a427ae-102b-4244-bc76-ecf1f937559d,Best app to play,5
35b83035-5916-499f-8cfc-2fbcac290b5f,it's very good game,5
2f1e87a4-b1c5-43f1-9321-2997d72c0c21,"Nothing less than 5 stars 5 more stars 5 more stars 5 more stars 50 stars Awesome, cool, super,amazing, intelligent game,simply superb, superb +++++💓💓💓👍🍾🍾 fun fun fun👍👍👍so cool fun🍾🍾😎😎🎆🎆🎆fun 🍻💯🕉",5
8a9494f0-f5a0-4d39-a2df-f77887f14890,Addictively fun,5
51d46411-ae53-4f52-8994-efdd004bcceb,Fun game and I play full of Interest🥰,5
bced32c1-ac81-49ca-b928-8d7593caac3a,totally fun,4
6e17b0af-f942-4308-8be3-44eceb2c939a,"love this app, easy to use",4
3ee1f0d8-3ca2-49e0-b2fb-97797813e14b,awesome,5
f2761520-1c82-4a86-adca-4115657c1056,wow,5
fd9268a8-d92b-4592-b556-1a5a54048846,very nice 👍,5
dee99b10-ce9e-47ef-9b46-845e89dd4b84,good,5
5ec490c2-a796-4d62-942c-e6a43db779b8,Awesome 😎,5
366656c8-9c00-4fc0-985c-8b917d2a25ad,so asoom,5
42fa56a6-19d8-4bcd-aa1c-98171604cd07,The 3x color bomb sugar sugar sweet treat,5
65b21ced-9d44-4723-bda6-ba694380b37d,i-like this so much,5
f425356b-5c50-440c-8714-fd784d8ff370,good,5
10e59b6a-385b-4e36-b28c-221ce87b6061,the best game chill,5
4efe1315-6a08-458f-9123-d0fb60a96032,love the game so much 💙 I have to stop myself from playing so much,5
f1925e56-8f84-41b9-a051-61de3137297c,nice,5
ff0ebe18-1bef-4cce-8ea4-148cb16d5834,King 👑👑👑👑👑👑,5
3302bc1a-53dd-4eb8-8bc0-2af6deb1deeb,very nice game,4
56814248-7848-4e87-8ed1-28e825eb3892,"Definetly I miss the old version, it was much better, the music, the levels, everthying, now I feel like im playing at other gamer, I started to play this game since 2012",1
e1d6da1e-b2a3-4183-af77-d709a1d237d4,super,5
66d39a67-0d01-414a-bb93-a7f10f0b3fa7,good game and time pass game,5
df9effa1-fd1b-4eeb-ad93-1939e3e3c090,fun fun,5
e6248d41-2994-4ee3-8d53-8a48a19174ef,"it's really good to play this game, love it",5
db6615fb-0533-4716-99b7-305d0bd86ba3,This is my game. I play it every day.,5
f5ba780d-abd8-4439-964b-25762564e157,Awesome!,5
89673007-d799-4fd9-9723-4822dbd11d51,Man the game was very fun . no ads just play . but the new update is very fantastic .,5
117f0cd6-ee3d-49bf-82bb-7e4b5375fd8d,nice,5
2d8e03a6-d784-4e23-8e90-f2767c8d37b3,good bon bon,5
0e291b78-bdb3-4270-bfc9-ae53d6a350b0,too many collections and races and other garbage to click through just to play a level,1
e1d56e24-09d8-454d-878e-2b84a0d400c5,love it,5
e6dada87-5d35-4c16-a1b2-9c1cfe6df1cc,fun,5
62f4b7e6-9f51-4065-b262-a1994d565faf,"great game love it, but it deleted a game I was already playing and had to start again. Second time this happened",4
ff6bdc2b-8626-4977-a89b-ccd7c658c8c6,good game,5
037c2b4c-456f-477d-87cc-68e947f3ad3d,amazing,5
0e216db1-7c38-4549-9881-eebd78e8bd6d,super Love! ✨,5
8fa24d8d-f79b-499e-8818-363e50aee214,fantastic game,5
8c188bc7-5765-4f02-8881-f6d1fb3c4eb2,good,5
8bae6a1e-0bc6-45b5-9f72-c4777527c9c0,I have so much fun playing this game,5
9f167739-c6db-401b-857a-a7ca36332055,Good 🎮,5
244a8b7f-6258-4a50-a0dc-bcc1e3dae58b,"I was playing as a guest, when I logged in, lost too many coins and resources. stopped playing forever",1
885814c9-835d-4646-b53a-2aa87b8931f2,great,5
b71e7d82-54f5-4186-acd0-49442a02d018,what happened to the videos for extra moves?,5
53504613-d4f3-4cfd-a3e6-7854ae36d0f9,nice,5
e5d8a1b5-9418-4218-8a5b-c191a0004d54,Love the speed and graphics!,5
4bcfd291-adc9-4d7f-ba4f-72b97fc9d009,very good game to play,5
c3f8a3ab-7fcd-4a84-92e6-164e9e58f2c9,it was fun awesome actually 😄 😎,5
62fe86bd-4eea-4135-9dcf-17fc7fa8b9c7,fun 😁,5
318dd070-80d6-46bd-80be-c1c402afe842,fun,3
b6a83b35-169f-41cf-9e15-a23aa296b196,Keeps me from being bored,5
4657e66c-825d-4a9c-9264-5ca5215ac661,good,5
0dd0e612-5cd6-460b-9fb8-d5a7e9f51b4c,love this game,5
1ec733cb-c353-4b51-af11-9cf4fdde42da,❤️😍,5
3d8404fd-cbe6-4639-9fde-2fdaf2f71302,disturbing app,1
5ee21859-a7c6-4e53-9ccf-91c244eee8d9,congrats AI has ruined every game there is. they all suck now. will NEVER spend one cent so have at it,1
4a706831-0843-4f82-9639-d4c299c24f45,good game,5
286619ee-467e-4379-ac46-9dd1e91e8241,fabulous,5
cb8b5eee-5882-464c-ad0d-1f89e753cfe3,marvelous game,5
9720e4a3-2b79-4df4-bf83-6f100f8726f1,good,5
62fcc9c6-d1af-4cc9-963a-8f8c326dedb5,I absolutely love this game I play it every day and so do my kids,5
7a21feb9-df7e-48fe-b5f5-c54ad9f11b41,appears distorted can't see entire screen. too big???,1
c6052200-a78b-4082-ae98-745a43fb88eb,nice one!,5
36553e4a-fdb3-4971-9304-ef0a8091bf97,"deleting asap, to ma offers, you can't even enjoy the game,bye",1
bb509ed6-f71f-425f-8ec1-68cadeab2453,"fun and enjoyable, also twist the brain",5
bd925787-b02a-4658-91ff-aa50e790bcd0,good game,5
29b318cb-d2e4-4a4c-bca2-2a087f65fe7a,good stuff,5
88cebefb-a4d3-43ac-bd87-2303fa22ce33,"started playing this again and its changed so much for the better, plus i love the little dragons great fun thankyou 💯😘",5
f9c349e0-8a3a-4528-9ad2-040d4aabfced,to boring always moves will complet,5
9293c92b-9d9a-46a8-b71d-9005e80791e9,really advancing with time👍👍,4
d30a0097-9026-4cae-90b8-7c04dbaf2c9c,it makes me feel better after hard work,5
0ae1c9a9-fbe6-481d-ae98-ca73270b4385,so good,5
97930efc-bb1e-4623-a206-49aeae28fad5,This game is relaxing .,3
402caaf2-f397-468b-9dd1-2f73b00962ae,Good,5
bca1f40d-52f2-44b7-9030-bccc5a91df9e,bkwas app after logging in with facebook I lost my 800 gold 🪙 bars and inventory prize,1
694f4c8e-3831-4cb3-b03b-a5b73e4f2c3b,great,4
29175459-8a7c-47e3-aa22-5416ec08a766,very good,4
ad6cfae1-2746-4ba3-a9ce-018dc68c04fd,Simply osm😍gh,5
7a07c651-a8c5-4cda-a362-1bab75d7df62,I love the game except all the animations that keeps freezing up my phone.,3
904fcbb2-104e-40ba-ba0a-9e68a54c611a,Am loving it,4
1377d85d-9657-4c18-bc42-dfb05ba9b062,nice,5
f5c87002-fbae-422d-8bec-81474a623c12,I love it,5
78ba613d-04d0-4cdc-99c9-6a59d1f4dd67,very fun game to play,5
3cb9982a-266c-486a-be17-796812f7b817,very nice ex price thank you so much for this game 🎯,5
8af624b8-0c19-46a7-b188-64d95c31d647,good game. no adds. peace. fun,5
9d3e7455-594d-4300-a904-6660328fb6b0,ok,5
d2c59109-f1e4-4986-95cd-47fe52c215cf,good,5
a9e8c76d-5121-4c9b-85b4-5cd410a81a4d,good vipers,5
ea32d852-0e59-4615-a6af-56bfdbda8d07,its good game for me,5
2fef20d2-d746-4b4e-bf91-4e01292686da,"I am uninstalling this game for forever. I have many a times installed and uninstalled. Candy Crush is not like what it used to be now it has become money making machine. Once you buy lives then 5-6 free lives will never be given. I have started feeling that Candy Crush has also become a fixed game like many other games. You only let those win whom you want to. Wish I could give 0 star as ratings. After so many months I reinstalled this game thinking that it would have improved but I was wrong,",1
b03c9b62-adac-4d2d-93d4-dec32ddc3d39,nice,5
a1f18991-770c-4ccd-8502-4093a49063f0,my wife loves it so much,5
5e14015f-ca06-4984-b6da-96a93583aab7,solid,5
5b45ad5f-6bbf-4de8-969d-cc9e23d7035e,nice,5
a096be21-6ff4-4020-b9b0-f9691cdba47e,excellent,5
